dataset,size,num_samples,prompt,n_shots,model,base_method,cal_method,split,norm_error_rate:values,norm_error_rate,norm_error_rate:mean,norm_error_rate:median,norm_error_rate:std,norm_error_rate:Q1,norm_error_rate:Q3,norm_cross_entropy:values,norm_cross_entropy,norm_cross_entropy:mean,norm_cross_entropy:median,norm_cross_entropy:std,norm_cross_entropy:Q1,norm_cross_entropy:Q3,ece:values,ece,ece:mean,ece:median,ece:std,ece:Q1,ece:Q3,cal_loss_bias:values,cal_loss_bias,cal_loss_bias:mean,cal_loss_bias:median,cal_loss_bias:std,cal_loss_bias:Q1,cal_loss_bias:Q3,norm_min_calibration_bias:values,norm_min_calibration_bias,norm_min_calibration_bias:mean,norm_min_calibration_bias:median,norm_min_calibration_bias:std,norm_min_calibration_bias:Q1,norm_min_calibration_bias:Q3
dbpedia,2,28,basic_dbpedia_0-shot_litgpt,0,lm_tinyllama,no_adaptation,mahalanobis,test,[1.00856164 1.0143213  0.88558531 0.98536737 0.95641345],0.970 ± 0.047,0.9700498132004981,0.9853673723536737,0.04689980036541029,0.9564134495641344,1.0085616438356164,"[1.29282902e+14 1.36893218e+14 8.91895062e+13 1.64823749e+14
 1.80371579e+14]",140112191102660.344 ± 31471366641248.762,140112191102660.34,136893218113195.6,31471366641248.76,129282902173510.73,164823749490597.0,[0.08119006 0.00014286 0.02106771 0.01078522 0.03774546],0.030 ± 0.028,0.03018625949510765,0.021067709905061904,0.0283573029511548,0.010785216878552748,0.037745457617577846,[100.      100.       99.99999 100.      100.     ],100.000 ± 0.000,100.0,100.0,3.411969e-06,100.0,100.0,[1.6350995e+06 4.3513876e+10 2.3991268e+09 1.1016565e+04 1.8407869e+03],9182929920.000 ± 17190590464.000,9182930000.0,1635099.5,17190590000.0,11016.5654296875,2399126784.0
dbpedia,2,28,basic_dbpedia_0-shot_litgpt,0,lm_tinyllama,no_adaptation,no_calibration,test,[0.40068493 0.40068493 0.4008406  0.4008406  0.40068493],0.401 ± 0.000,0.400747198007472,0.4006849315068493,7.626057729713764e-05,0.4006849315068493,0.400840597758406,[1.36609904 1.36609904 1.36678168 1.36678168 1.36609904],1.366 ± 0.000,1.3663720964555908,1.3660990379522673,0.0003344270015354123,1.3660990379522673,1.3667816842105762,[0.0906789  0.0906789  0.09106288 0.09106288 0.0906789 ],0.091 ± 0.000,0.09083249083896586,0.09067889710862874,0.0001881131335082842,0.09067889710862874,0.09106288143447153,[88.46252 88.46252 88.43981 88.43981 88.46252],88.453 ± 0.011,88.45344,88.46252,0.011123172,88.43981170654297,88.46251678466797,[0.15815608 0.15815608 0.15854624 0.15854624 0.15815608],0.158 ± 0.000,0.15831214,0.15815608,0.00019113717,0.15815608203411102,0.15854623913764954
dbpedia,2,28,basic_dbpedia_0-shot_litgpt,0,lm_tinyllama,no_adaptation,bias_only,test,[0.29607721 0.27117061 0.27568493 0.22758406 0.29187422],0.272 ± 0.024,0.27247820672478207,0.2756849315068493,0.02433349829259937,0.27117061021170613,0.2918742216687422,[0.46256823 0.40455329 0.39057186 0.35305914 0.42312019],0.407 ± 0.036,0.40677454195445933,0.4045532896688871,0.03614670629258684,0.3905718616078091,0.4231201882894089,[0.09012767 0.09122664 0.10038684 0.09607589 0.08513631],0.093 ± 0.005,0.09259067105000766,0.09122664441891089,0.005223435611185946,0.0901276738648368,0.09607589195831423,[65.92645  61.040134 59.545868 55.247593 62.749714],60.902 ± 3.535,60.901955,61.040134,3.5352418,59.545867919921875,62.74971389770508,[0.15815653 0.15815656 0.15854649 0.15854639 0.15815663],0.158 ± 0.000,0.15831253,0.15815663,0.00019099482,0.15815655887126923,0.15854638814926147
dbpedia,2,28,basic_dbpedia_0-shot_litgpt,0,lm_tinyllama,no_adaptation,temp_scaling,test,[0.40068493 0.40068493 0.4008406  0.4008406  0.40068493],0.401 ± 0.000,0.400747198007472,0.4006849315068493,7.626057729713764e-05,0.4006849315068493,0.400840597758406,[0.98128165 0.86865771 0.89161754 0.87196943 0.86858535],0.896 ± 0.043,0.896422336488435,0.8719694286871266,0.04328488377672331,0.8686577128134759,0.8916175439577363,[0.22107661 0.42315556 0.33379983 0.44474967 0.42206751],0.369 ± 0.083,0.3689698331946107,0.42206750840270235,0.08319540284637009,0.33379982789617274,0.42315555733999066,[83.937996 81.855515 82.27913  81.879814 81.85401 ],82.361 ± 0.805,82.36129,81.879814,0.8047001,81.85551452636719,82.27912902832031,[0.15815629 0.1581567  0.1585462  0.15854654 0.15815637],0.158 ± 0.000,0.15831241,0.1581567,0.00019101922,0.1581563651561737,0.15854619443416595
20newsgroups,128,2560,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,lora,affine_scalar_train_on_val,test,[0.33982896 0.34235245 0.35314734 0.34599748 0.33408103],0.343 ± 0.006,0.34308145240431803,0.3423524463759989,0.006355203509887602,0.339828963970279,0.34599747651759427,[0.33882025 0.3439268  0.3552054  0.35446502 0.33405348],0.345 ± 0.008,0.3452941894408562,0.3439267958579595,0.008396087733263634,0.3388202524457583,0.3544650231202648,[0.02045597 0.01571658 0.02037471 0.02294337 0.02813649],0.022 ± 0.004,0.021525425750092322,0.02045597434441646,0.004047895049588196,0.020374714151575875,0.022943373662683526,[2.2826102 1.3594004 2.3488593 3.349609  1.9306878],2.254 ± 0.650,2.2542334,2.2826102,0.65038675,1.9306877851486206,2.3488593101501465,[0.33162832 0.33976212 0.34741879 0.34318143 0.32815385],0.338 ± 0.007,0.3380289,0.33976212,0.007158304,0.33162832260131836,0.34318143129348755
20newsgroups,128,2560,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,lora,no_calibration,test,[0.36842843 0.37712043 0.38104584 0.37669985 0.35595121],0.372 ± 0.009,0.37184915182952477,0.37669984578718635,0.0089480779764627,0.3684284312351045,0.3771204261881397,[0.36966388 0.38398626 0.3756163  0.38783107 0.35945339],0.375 ± 0.010,0.3753101794851797,0.3756162979730326,0.01015341403975879,0.36966388454873556,0.38398625780107076,[0.0578279  0.03381174 0.02459951 0.04801166 0.04024354],0.041 ± 0.011,0.0408988684172384,0.04024353710900191,0.011432497598620113,0.03381173678727122,0.04801166140568747,[10.4358425 11.650087   7.6551967 11.664656   8.860521 ],10.053 ± 1.579,10.053261,10.4358425,1.5789969,8.86052131652832,11.650087356567383,[0.33162826 0.33976218 0.34741852 0.34318167 0.32815367],0.338 ± 0.007,0.33802885,0.33976218,0.007158331,0.3316282629966736,0.34318166971206665
20newsgroups,128,2560,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,no_adaptation,affine_scalar,test,[0.41959905 0.41833731 0.41693537 0.41665498 0.41665498],0.418 ± 0.001,0.4176363381466424,0.4169353708117202,0.0011628454424970145,0.4166549838777513,0.4183373054815646,[0.43984696 0.44079109 0.44066781 0.4425739  0.44116845],0.441 ± 0.001,0.44100964136322246,0.4407910925909353,0.0008931471107259977,0.440667806820084,0.44116844932552407,[0.02335286 0.02008577 0.01804968 0.02017563 0.01958444],0.020 ± 0.002,0.02024967615210952,0.02008577230112131,0.0017288512525460771,0.01958444161765432,0.020175628774741508,[0.41273648 0.591216   0.56339103 1.0262853  0.6762671 ],0.654 ± 0.205,0.6539792,0.591216,0.20467147,0.5633910298347473,0.6762670874595642,[0.43841612 0.43857187 0.43857205 0.43841636 0.4385719 ],0.439 ± 0.000,0.43850964,0.43857187,7.6275835e-05,0.43841636180877686,0.43857190012931824
20newsgroups,128,2560,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,no_adaptation,mahalanobis,test,[0.46894715 0.50119164 0.51969718 0.50147203 0.53581943],0.505 ± 0.022,0.5054254871722977,0.5014720314033366,0.022323519526467713,0.5011916444693677,0.5196971821113137,[0.51098355 0.59335654 1.14121339 0.60661309 0.59338641],0.689 ± 0.229,0.6891105975813719,0.5933864104585833,0.22858870409804705,0.5933565388581838,0.6066130931847243,[0.02466742 0.11489268 0.04131384 0.05841757 0.09868284],0.068 ± 0.034,0.0675948688612803,0.058417569669068366,0.03412103590085206,0.04131384169778741,0.0986828352103612,[11.308958 25.814993 38.913406 16.886646 22.481577],23.081 ± 9.332,23.081114,22.481577,9.332203,16.886646270751953,25.814992904663086,[0.4537314  0.44063228 0.6997059  0.5054043  0.4603827 ],0.512 ± 0.096,0.5119713,0.4603827,0.09636382,0.45373138785362244,0.5054042935371399
20newsgroups,128,2560,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,no_adaptation,no_calibration,test,[0.60409365 0.60479462 0.60479462 0.60409365 0.60479462],0.605 ± 0.000,0.6045142296368989,0.6047946165708677,0.00034340245938354247,0.6040936492359457,0.6047946165708677,[0.83271973 0.83278103 0.83278103 0.83271973 0.83278103],0.833 ± 0.000,0.8327565097757057,0.8327810318217862,3.003325017298409e-05,0.8327197267065852,0.8327810318217862,[0.24250646 0.24291227 0.24291227 0.24250646 0.24291227],0.243 ± 0.000,0.24274994387668108,0.2429122661214564,0.00019880333680132332,0.24250646050951813,0.2429122661214564,[47.397438 47.382893 47.382893 47.397438 47.382893],47.389 ± 0.007,47.38871,47.382893,0.007125782,47.38289260864258,47.397438049316406,[0.4384162  0.43857196 0.43857196 0.4384162  0.43857196],0.439 ± 0.000,0.43850964,0.43857196,7.630011e-05,0.4384162127971649,0.438571959733963
20newsgroups,128,2560,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,no_adaptation,bias_only,test,[0.42015982 0.41833731 0.41721576 0.41679518 0.41749614],0.418 ± 0.001,0.41800084116080194,0.41749614467965795,0.0011915619997687323,0.41721575774568903,0.4183373054815646,[0.44143965 0.44187193 0.44261116 0.44412017 0.4420932 ],0.442 ± 0.001,0.44242722192478806,0.44209320020381204,0.0009268358632785305,0.4418719303627848,0.44261116388242516,[0.02630513 0.02189015 0.0237708  0.02326248 0.02192755],0.023 ± 0.002,0.023431221428639168,0.023262483420845456,0.0016148709729963402,0.02192755014086817,0.02377079986646018,[0.77200323 0.8343841  0.9999885  1.3709408  0.8840047 ],0.972 ± 0.213,0.9722643,0.8840047,0.21289283,0.8343840837478638,0.9999884963035583,[0.43841627 0.43857187 0.43857187 0.43841636 0.43857187],0.439 ± 0.000,0.43850964,0.43857187,7.620521e-05,0.43841636180877686,0.43857187032699585
20newsgroups,128,2560,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,no_adaptation,temp_scaling,test,[0.60409365 0.60479462 0.60479462 0.60409365 0.60479462],0.605 ± 0.000,0.6045142296368989,0.6047946165708677,0.00034340245938354247,0.6040936492359457,0.6047946165708677,[0.67691705 0.67742536 0.67860022 0.67746785 0.67786508],0.678 ± 0.001,0.6776551126422877,0.6774678533190974,0.0005603404012253737,0.6774253586634168,0.6778650844360403,[0.0432636  0.03947456 0.03681772 0.03799534 0.03821524],0.039 ± 0.002,0.03915329346220338,0.03821524038978994,0.002221421972497928,0.037995336442469496,0.03947456367302119,[35.29019  35.316097 35.4281   35.342793 35.358055],35.347 ± 0.047,35.347046,35.342793,0.04668914,35.316097259521484,35.358055114746094,[0.43841633 0.43857187 0.4385719  0.43841627 0.43857187],0.439 ± 0.000,0.43850964,0.43857187,7.621737e-05,0.43841633200645447,0.43857187032699585
agnews,16,64,basic_agnews_0-shot_litgpt,0,lm_tinyllama,lora,affine_scalar_train_on_val,test,[0.20754386 0.23982456 0.17333333 0.20807018 0.28157895],0.222 ± 0.036,0.22207017543859647,0.2080701754385965,0.03643845711990509,0.2075438596491228,0.23982456140350875,[0.31630253 0.40260043 0.32427355 0.32998517 0.46481384],0.368 ± 0.058,0.3675951032831487,0.3299851707846719,0.05761778936046165,0.3242735483717813,0.40260043456669803,[0.02186221 0.04071974 0.05539808 0.04263869 0.07632982],0.047 ± 0.018,0.04738970992794116,0.04263869459128096,0.01800209949050803,0.040719742598843034,0.0553980819438697,[ 9.668747  27.650043  15.737862   4.2077446 32.23461  ],17.900 ± 10.587,17.899801,15.737862,10.587263,9.668746948242188,27.650043487548828,[0.28620464 0.2918914  0.27372134 0.31650284 0.31542864],0.297 ± 0.017,0.29674977,0.2918914,0.016758261,0.28620463609695435,0.31542864441871643
agnews,16,64,basic_agnews_0-shot_litgpt,0,lm_tinyllama,lora,no_calibration,test,[0.21157895 0.22087719 0.1754386  0.20807018 0.36614035],0.236 ± 0.067,0.23642105263157895,0.21157894736842106,0.06664603558885315,0.2080701754385965,0.22087719298245614,[0.31843723 0.32548165 0.3083933  0.34073529 0.50314986],0.359 ± 0.073,0.35923946524438694,0.32548165480012164,0.07272186728808963,0.3184372254122155,0.3407352882540423,[0.02693649 0.03335969 0.04295625 0.05858356 0.03198382],0.039 ± 0.011,0.038763962050197595,0.033359688454617245,0.011184429246897415,0.03198381751184909,0.04295624852467714,[10.274263 10.507655 11.39888   7.229937 37.39779 ],15.362 ± 11.107,15.361705,10.507655,11.107317,10.274263381958008,11.398880004882812,[0.28620467 0.2918912  0.27372158 0.31650284 0.3154288 ],0.297 ± 0.017,0.29674983,0.2918912,0.016758237,0.28620466589927673,0.31542879343032837
agnews,16,64,basic_agnews_0-shot_litgpt,0,lm_tinyllama,no_adaptation,affine_scalar,test,[0.32842105 0.28210526 0.27333333 0.27842105 0.33736842],0.300 ± 0.027,0.2999298245614035,0.28210526315789475,0.027207036549323875,0.27842105263157896,0.32842105263157895,[0.44116728 0.4079048  0.39379949 0.39458722 0.49916305],0.427 ± 0.040,0.4273243680411392,0.4079047997615342,0.03981251083128538,0.3945872245800674,0.4411672810085702,[0.0215093  0.04396231 0.03448808 0.03239434 0.06958203],0.040 ± 0.016,0.04038721176166319,0.034488076584024495,0.016249186975194483,0.03239433981097957,0.043962313921361365,[11.867001   4.5602903  1.2659935  1.3391414 22.008802 ],8.208 ± 7.906,8.208246,4.5602903,7.9060593,1.3391413688659668,11.867000579833984,[0.3892009  0.38968912 0.38920093 0.38968888 0.38968903],0.389 ± 0.000,0.38949376,0.38968888,0.00023911796,0.38920092582702637,0.38968902826309204
agnews,16,64,basic_agnews_0-shot_litgpt,0,lm_tinyllama,no_adaptation,mahalanobis,test,[0.42280702 0.36263158 0.3854386  0.42824561 0.79210526],0.478 ± 0.159,0.47824561403508775,0.42280701754385963,0.1587835413026548,0.3854385964912281,0.4282456140350877,[0.81243451 1.16067821 0.69599737 3.25183525 0.92827205],1.370 ± 0.953,1.3698434799397035,0.9282720541624575,0.9534570562693124,0.8124345142828533,1.1606782106599975,[0.08225965 0.08962879 0.08393367 0.20862374 0.16735332],0.126 ± 0.052,0.12635983304160298,0.08962878571545,0.052041890243875594,0.08393366908446356,0.16735331500645606,[33.62863  52.69254  35.258114 83.49318  24.71325 ],45.957 ± 20.843,45.95714,35.258114,20.842669,33.628631591796875,52.69253921508789,[0.53998834 0.55025107 0.4511461  0.53839755 0.6991707 ],0.556 ± 0.080,0.5557907,0.53998834,0.08011398,0.5383975505828857,0.5502510666847229
agnews,16,64,basic_agnews_0-shot_litgpt,0,lm_tinyllama,no_adaptation,no_calibration,test,[0.41017544 0.41052632 0.41017544 0.41052632 0.41052632],0.410 ± 0.000,0.4103859649122807,0.4105263157894737,0.00017189401703740568,0.41017543859649125,0.4105263157894737,[0.98978406 0.99113702 0.98978406 0.99113702 0.99113702],0.991 ± 0.001,0.990595834139592,0.9911370187883608,0.0006628131230556093,0.9897840571664385,0.9911370187883608,[0.12465237 0.1247248  0.12465237 0.1247248  0.1247248 ],0.125 ± 0.000,0.12469582675813391,0.1247247960286399,3.547996548017458e-05,0.1246523728523749,0.1247247960286399,[60.717274 60.721542 60.717274 60.721542 60.721542],60.720 ± 0.002,60.719837,60.721542,0.0020912022,60.7172737121582,60.72154235839844,[0.38920078 0.38968897 0.38920078 0.38968897 0.38968897],0.389 ± 0.000,0.3894937,0.38968897,0.00023916419,0.38920077681541443,0.38968896865844727
agnews,16,64,basic_agnews_0-shot_litgpt,0,lm_tinyllama,no_adaptation,bias_only,test,[0.3222807  0.28807018 0.27403509 0.27403509 0.34      ],0.300 ± 0.027,0.29968421052631583,0.2880701754385965,0.02678284939756931,0.27403508771929824,0.322280701754386,[0.44503702 0.41431711 0.40908764 0.40580596 0.48412333],0.432 ± 0.030,0.4316742115157951,0.4143171104171012,0.029698698116976684,0.4090876408161137,0.44503701716282223,[0.0595104  0.04915592 0.07483381 0.07076175 0.0248252 ],0.056 ± 0.018,0.05581741504391076,0.059510395919844694,0.017908027423029892,0.04915592002531509,0.07076175131746713,[12.633306   6.0373363  4.955761   4.0666537 19.585913 ],9.456 ± 5.894,9.455793,6.0373363,5.8939776,4.955760955810547,12.633305549621582,[0.38920063 0.38968912 0.3892007  0.38968882 0.38968906],0.389 ± 0.000,0.38949367,0.38968882,0.0002392372,0.38920068740844727,0.38968905806541443
agnews,16,64,basic_agnews_0-shot_litgpt,0,lm_tinyllama,no_adaptation,temp_scaling,test,[0.41017544 0.41052632 0.41017544 0.41052632 0.41052632],0.410 ± 0.000,0.4103859649122807,0.4105263157894737,0.00017189401703740568,0.41017543859649125,0.4105263157894737,[0.75990152 0.7524157  0.75151596 0.75236726 0.82299878],0.768 ± 0.028,0.7678398431939554,0.7524157016872408,0.027746348446175524,0.7523672567236764,0.7599015203640319,[0.19661554 0.12330167 0.13674858 0.12421643 0.04813962],0.126 ± 0.047,0.12580436735412315,0.12421642782104243,0.047274933822573334,0.12330167229450452,0.13674857723098915,[48.833614 48.25954  48.26268  48.25622  52.696983],49.262 ± 1.732,49.26181,48.26268,1.7319226,48.25954055786133,48.833614349365234,[0.38920107 0.38968897 0.38920072 0.38968888 0.38968867],0.389 ± 0.000,0.38949364,0.38968867,0.00023904257,0.3892010748386383,0.3896888792514801
sst2,8,16,basic_sst2_0-shot_litgpt,0,lm_tinyllama,lora,affine_scalar_train_on_val,test,[0.3411215  0.37383178 0.2546729  0.38317757 0.55373832],0.381 ± 0.097,0.38130841121495324,0.3738317757009346,0.09740945346626288,0.3411214953271028,0.383177570093458,[0.56874088 3.16550656 0.43405855 3.72704536 0.7871451 ],1.736 ± 1.412,1.7364992919030802,0.7871451023957368,1.4117804645437362,0.5687408777510451,3.16550656451062,[0.07191276 0.16463813 0.03061796 0.1628651  0.08950894],0.104 ± 0.052,0.10390857842761356,0.0895089403652386,0.052471985572024774,0.07191276123222459,0.16286510265127577,[ 8.137317  83.87735    3.8238368 84.3476    25.08105  ],41.053 ± 35.869,41.05343,25.08105,35.868935,8.137316703796387,83.87734985351562,[0.5280652  0.5147785  0.42322335        nan 0.59572136],nan ± nan,,,,,
sst2,8,16,basic_sst2_0-shot_litgpt,0,lm_tinyllama,lora,no_calibration,test,[0.3271028  0.31308411 0.24299065 0.55373832 0.92757009],0.473 ± 0.250,0.47289719626168225,0.3271028037383178,0.25016633474324246,0.3130841121495327,0.5537383177570093,[0.63861841 0.62189663 0.5342042  0.75003341 1.19014628],0.747 ± 0.232,0.7469797848670224,0.638618410580428,0.23197728316499538,0.6218966259693968,0.750033412511087,[0.14356328 0.13299262 0.13542877 0.0712618  0.30375898],0.157 ± 0.078,0.15740108895641172,0.13542877267815673,0.07760238432388736,0.1329926181056145,0.1435632793954543,[18.188925 17.93433  21.853695 22.2205   50.44971 ],26.129 ± 12.290,26.12943,21.853695,12.290232,18.18892478942871,22.220500946044922,[0.528066   0.5147775  0.4232213  0.5892895  0.59572136],0.530 ± 0.062,0.5302151,0.528066,0.06240427,0.5147774815559387,0.5892894864082336
sst2,8,16,basic_sst2_0-shot_litgpt,0,lm_tinyllama,no_adaptation,affine_scalar,test,[0.39485981 0.38084112 0.37850467 0.32476636 0.36915888],0.370 ± 0.024,0.36962616822429906,0.37850467289719625,0.023891258002176122,0.3691588785046729,0.38084112149532706,[0.60858166 0.66021253 0.57883731 0.52410263 0.61183488],0.597 ± 0.045,0.5967138033748633,0.6085816615064968,0.04470689777458562,0.5788373064096785,0.611834883492392,[0.03688857 0.06574533 0.03165693 0.02360709 0.06159159],0.044 ± 0.017,0.043897902082227463,0.03688857106766796,0.016739571239639536,0.03165692874447159,0.06159159049637688,[17.581944  23.767086  13.346786   4.2971916 17.739347 ],15.346 ± 6.445,15.346471,17.581944,6.44539,13.346785545349121,17.739347457885742,[0.50492084 0.506671   0.504922   0.50492126 0.50667155],0.506 ± 0.001,0.5056213,0.504922,0.0008572837,0.5049212574958801,0.5066710114479065
sst2,8,16,basic_sst2_0-shot_litgpt,0,lm_tinyllama,no_adaptation,mahalanobis,test,[0.37850467 0.34813084 0.34345794 0.44158879 0.39719626],0.382 ± 0.036,0.38177570093457946,0.37850467289719625,0.035850593979096526,0.34813084112149534,0.397196261682243,[  6.46731491   5.9428238    5.7258385  278.23195121   6.55456149],60.584 ± 108.824,60.58449798166515,6.467314910324212,108.8241724205029,5.94282379968322,6.5545614883910135,[0.11295376 0.12772291 0.11465382 0.02750632 0.09909088],0.096 ± 0.036,0.0963855387797346,0.11295376261041996,0.035614414798852585,0.09909087833491736,0.11465382397583751,"[ 9.0453133e+01 -3.4617762e+06  8.9168365e+01 -1.4485043e+08
  8.9817375e+01]",-29662388.000 ± 57609628.000,-29662388.0,89.168365,57609628.0,-3461776.25,89.81737518310547,[      nan 0.5249428       nan       nan       nan],nan ± nan,,,,,
sst2,8,16,basic_sst2_0-shot_litgpt,0,lm_tinyllama,no_adaptation,no_calibration,test,[0.31775701 0.31775701 0.31775701 0.31775701 0.31775701],0.318 ± 0.000,0.31775700934579443,0.31775700934579443,0.0,0.31775700934579443,0.31775700934579443,[0.68246029 0.68321071 0.68246029 0.68246029 0.68321071],0.683 ± 0.000,0.6827604532693797,0.6824602852244503,0.00036762927358292917,0.6824602852244503,0.6832107053367739,[0.17700146 0.17495928 0.17700146 0.17700146 0.17495928],0.176 ± 0.001,0.17618459102109169,0.17700146444396994,0.0010004615352462026,0.17495928088677437,0.17700146444396994,[26.50398  26.333214 26.50398  26.50398  26.333214],26.436 ± 0.084,26.435675,26.50398,0.08365832,26.333213806152344,26.50398063659668,[0.50492185 0.50667155 0.50492185 0.50492185 0.50667155],0.506 ± 0.001,0.50562173,0.50492185,0.0008571716,0.5049218535423279,0.5066715478897095
sst2,8,16,basic_sst2_0-shot_litgpt,0,lm_tinyllama,no_adaptation,bias_only,test,[0.43925234 0.34813084 0.60046729 0.31542056 0.36682243],0.414 ± 0.102,0.414018691588785,0.36682242990654207,0.10167605808567587,0.34813084112149534,0.4392523364485982,[0.71671802 0.69189789 0.76293603 0.68163158 0.69497908],0.710 ± 0.029,0.7096325191062546,0.6949790779494692,0.028999180549195078,0.6918978850531126,0.7167180198373396,[0.11383097 0.16693706 0.06338891 0.18226597 0.14819392],0.135 ± 0.042,0.1349233659382828,0.1481939226463527,0.042436716135040416,0.11383096700899356,0.166937058159529,[30.016958 27.258175 34.25648  26.414658 27.580666],29.105 ± 2.840,29.105389,27.580666,2.8404832,27.258174896240234,30.016958236694336,[0.5049221  0.5066723  0.50492066 0.50492126 0.5066711 ],0.506 ± 0.001,0.50562143,0.5049221,0.0008574979,0.5049212574958801,0.5066710710525513
sst2,8,16,basic_sst2_0-shot_litgpt,0,lm_tinyllama,no_adaptation,temp_scaling,test,[0.31775701 0.31775701 0.31775701 0.31775701 0.31775701],0.318 ± 0.000,0.31775700934579443,0.31775700934579443,0.0,0.31775700934579443,0.31775700934579443,[0.54757467 0.5324129  0.62188092 0.54964268 0.51626641],0.554 ± 0.036,0.5535555151324671,0.5475746697103119,0.0362130616209153,0.5324129042000031,0.5496426766013589,[0.06786508 0.05659234 0.13373033 0.06998587 0.02421173],0.070 ± 0.036,0.07047707085483328,0.06786507954231902,0.03561265416625768,0.056592338627096395,0.06998587123344398,[ 8.399553   5.4683146 19.34453    8.74417    2.511702 ],8.894 ± 5.691,8.893655,8.399553,5.6912136,5.4683146476745605,8.744170188903809,[0.5049218  0.50667197 0.50492156 0.50492215 0.5066709 ],0.506 ± 0.001,0.50562173,0.50492215,0.00085712306,0.5049217939376831,0.5066708922386169
sst2,16,32,basic_sst2_0-shot_litgpt,0,lm_tinyllama,lora,affine_scalar_train_on_val,test,[0.75233645 0.80140187 0.3364486  0.36214953 0.29439252],0.509 ± 0.220,0.5093457943925234,0.36214953271028033,0.22004831173777764,0.33644859813084116,0.7523364485981309,[0.87636046 1.08475415 0.54215103 4.76209708 3.30216186],2.114 ± 1.642,2.113504915043097,1.084754146659427,1.64231260124197,0.8763604559949453,3.3021618614848274,[0.17365113 0.251996   0.04831591 0.14482723 0.12001032],0.148 ± 0.067,0.1477601168716323,0.14482722626261882,0.06663822899006075,0.12001031746825201,0.17365112785983508,[49.04331  56.874744 13.700351 91.44035  86.49402 ],59.511 ± 28.152,59.51055,56.874744,28.152103,49.04330825805664,86.4940185546875,[0.45135525 0.47313312 0.47374833 0.41347587        nan],nan ± nan,,,,,
sst2,16,32,basic_sst2_0-shot_litgpt,0,lm_tinyllama,lora,no_calibration,test,[0.93691589 0.8271028  0.31308411 0.25233645 0.3271028 ],0.531 ± 0.290,0.5313084112149532,0.3271028037383178,0.2895371749895591,0.3130841121495327,0.8271028037383178,[1.2730951  1.02187741 0.53282636 0.49064563 0.5501314 ],0.774 ± 0.316,0.77371518054883,0.5501314037205278,0.3159462908497129,0.5328263638360103,1.021877411516706,[0.33779914 0.24301092 0.05116995 0.10288581 0.0727601 ],0.162 ± 0.111,0.16152518435340874,0.10288580993814327,0.11064224166985334,0.07276009776085532,0.24301091985456777,[64.92294  54.22122  12.190102 16.921936 18.930386],33.437 ± 21.716,33.437317,18.930386,21.716208,16.92193603515625,54.22121810913086,[0.45135686 0.47313273 0.47374928 0.41347536 0.45226145],0.453 ± 0.022,0.45279512,0.45226145,0.021913884,0.4513568580150604,0.4731327295303345
sst2,16,32,basic_sst2_0-shot_litgpt,0,lm_tinyllama,no_adaptation,affine_scalar,test,[0.30373832 0.29906542 0.34813084 0.34813084 0.29906542],0.320 ± 0.023,0.31962616822429907,0.3037383177570093,0.023336431755483684,0.2990654205607477,0.34813084112149534,[0.52212867 0.51651376 0.5399139  0.55298666 0.53230305],0.533 ± 0.013,0.532769207458579,0.5323030452831654,0.01294194646562001,0.5221286740633302,0.5399138988231037,[0.05370905 0.03637902 0.01606615 0.02689188 0.0436283 ],0.035 ± 0.013,0.03533488118999245,0.0363790159918185,0.013038783030993262,0.026891880344909927,0.04362830277093245,[3.9354146 2.8910494 6.7815995 8.985328  5.7715673],5.673 ± 2.143,5.6729918,5.7715673,2.1433003,3.9354145526885986,6.781599521636963,[0.5049224  0.50492144 0.5066708  0.50667137 0.50492084],0.506 ± 0.001,0.5056213,0.5049224,0.00085708423,0.5049214363098145,0.5066707730293274
sst2,16,32,basic_sst2_0-shot_litgpt,0,lm_tinyllama,no_adaptation,no_calibration,test,[0.31775701 0.31775701 0.31775701 0.31775701 0.31775701],0.318 ± 0.000,0.31775700934579443,0.31775700934579443,0.0,0.31775700934579443,0.31775700934579443,[0.68246029 0.68246029 0.68321071 0.68321071 0.68246029],0.683 ± 0.000,0.6827604532693797,0.6824602852244503,0.0003676292735829292,0.6824602852244503,0.6832107053367739,[0.17700146 0.17700146 0.17495928 0.17495928 0.17700146],0.176 ± 0.001,0.17618459102109169,0.17700146444396994,0.0010004615352462028,0.17495928088677437,0.17700146444396994,[26.50398  26.50398  26.333214 26.333214 26.50398 ],26.436 ± 0.084,26.435673,26.50398,0.08365832,26.333213806152344,26.50398063659668,[0.50492185 0.50492185 0.50667155 0.50667155 0.50492185],0.506 ± 0.001,0.50562173,0.50492185,0.0008571716,0.5049218535423279,0.5066715478897095
