dataset,size,num_samples,prompt,n_shots,model,base_method,cal_method,split,norm_error_rate:values,norm_error_rate,norm_error_rate:mean,norm_error_rate:median,norm_error_rate:std,norm_error_rate:Q1,norm_error_rate:Q3,norm_cross_entropy:values,norm_cross_entropy,norm_cross_entropy:mean,norm_cross_entropy:median,norm_cross_entropy:std,norm_cross_entropy:Q1,norm_cross_entropy:Q3,ece:values,ece,ece:mean,ece:median,ece:std,ece:Q1,ece:Q3,cal_loss_bias:values,cal_loss_bias,cal_loss_bias:mean,cal_loss_bias:median,cal_loss_bias:std,cal_loss_bias:Q1,cal_loss_bias:Q3,norm_min_calibration_bias:values,norm_min_calibration_bias,norm_min_calibration_bias:mean,norm_min_calibration_bias:median,norm_min_calibration_bias:std,norm_min_calibration_bias:Q1,norm_min_calibration_bias:Q3
agnews,4,16,basic_agnews_0-shot_litgpt,0,lm_tinyllama,lora,affine_scalar_train_on_val,test,"[0.46947368 0.21368421 0.26245614 0.42192982 0.27192982 0.23333333
 0.28070175 0.26719298 0.23561404 0.35666667]",0.301 ± 0.082,0.3012982456140351,0.26956140350877195,0.0815285715052312,0.24232456140350878,0.33767543859649124,"[0.56645281 0.38167802 0.37461873 3.50561812 0.57856963 0.41052375
 0.43179733 0.63214402 1.00061265 0.60496783]",0.849 ± 0.903,0.8486982891680496,0.5725112198541047,0.9027677398996079,0.415842147287356,0.6253499708034981,"[0.12629465 0.04394937 0.05604827 0.29252233 0.13469697 0.15669221
 0.02792176 0.1217666  0.14618653 0.08427121]",0.119 ± 0.072,0.11903499074511037,0.12403062885232208,0.07188456599626077,0.06310400640973618,0.14331414001419984,"[44.070408 20.206863 16.46659  90.89087  47.928944 24.275463 21.321737
 48.20455  68.71561  45.561348]",42.764 ± 22.489,42.764236,44.81588,22.488808,22.060168743133545,48.13564968109131,"[0.3168146  0.30455276 0.31293172 0.319331   0.3012672  0.3108671
 0.33973056 0.32742172 0.31303555 0.32933623]",0.318 ± 0.011,0.3175288,0.31492507,0.011191421,0.3113832548260689,0.3253990411758423
agnews,4,16,basic_agnews_0-shot_litgpt,0,lm_tinyllama,lora,no_calibration,test,"[0.27052632 0.25298246 0.29964912 0.38947368 0.32473684 0.32824561
 0.29140351 0.35649123 0.33877193 0.36491228]",0.322 ± 0.041,0.321719298245614,0.32649122807017544,0.040938347448108946,0.29346491228070176,0.35206140350877196,"[0.3880534  0.35120876 0.39255068 1.01102557 0.46010417 0.44838935
 0.44081685 0.63561232 0.46243893 0.61279613]",0.520 ± 0.185,0.5202996175288737,0.45424676373212025,0.18534430066404375,0.40461722339848627,0.5752068325896441,"[0.01129165 0.02216794 0.0144947  0.16398626 0.08021187 0.03429957
 0.034228   0.08403128 0.03826756 0.06594793]",0.055 ± 0.044,0.05489267567263241,0.03628356395763152,0.04386935256731161,0.02518295755198843,0.07664588285254763,"[18.357973 13.284429 20.282415 68.41514  34.521942 30.670246 22.93149
 48.487167 32.30765  46.256767]",33.552 ± 15.941,33.55152,31.488949,15.941181,20.94468402862549,43.32306098937988,"[0.31681457 0.30455264 0.31293184 0.31933096 0.30126718 0.31086716
 0.3397309  0.3274218  0.31303567 0.32933637]",0.318 ± 0.011,0.3175289,0.31492513,0.011191514,0.31138332933187485,0.32539910078048706
agnews,4,16,basic_agnews_0-shot_litgpt,0,lm_tinyllama,no_adaptation,affine_scalar,test,"[0.28929825 0.35596491 0.30561404 0.35649123 0.29526316 0.41385965
 0.36       0.32017544 0.33421053 0.35842105]",0.339 ± 0.036,0.3389298245614035,0.3450877192982456,0.035903966332419435,0.3092543859649123,0.3579385964912281,"[0.42000133 0.56045734 0.43786481 0.59305362 0.42399034 0.99221668
 0.57808374 0.53709145 0.47879698 0.60395829]",0.563 ± 0.158,0.5625514575098977,0.5487743934823356,0.15818731065609593,0.4480978521926505,0.5893111508822884,"[0.03964425 0.05012032 0.02410196 0.08354234 0.04001188 0.22442324
 0.03599992 0.12531516 0.0637054  0.08400102]",0.077 ± 0.057,0.07708655022974824,0.05691285915857315,0.05683463235259426,0.0397361563919417,0.08388635385458507,"[ 7.2171884 30.469444  11.002355  34.291092   8.090133  60.725395
 32.589527  27.44455   18.610785  35.47748  ]",26.592 ± 15.426,26.591793,28.956997,15.425588,12.904462099075317,33.86570072174072,"[0.38968894 0.38968897 0.38968927 0.38968894 0.38968888 0.38968903
 0.38968888 0.38968897 0.38968897 0.38968897]",0.390 ± 0.000,0.38968897,0.38968897,1.049448e-07,0.3896889388561249,0.38968896865844727
agnews,4,16,basic_agnews_0-shot_litgpt,0,lm_tinyllama,no_adaptation,no_calibration,test,"[0.41052632 0.41052632 0.41052632 0.41052632 0.41052632 0.41052632
 0.41052632 0.41052632 0.41052632 0.41052632]",0.411 ± 0.000,0.41052631578947374,0.4105263157894737,5.551115123125783e-17,0.4105263157894737,0.4105263157894737,"[0.99113702 0.99113702 0.99113702 0.99113702 0.99113702 0.99113702
 0.99113702 0.99113702 0.99113702 0.99113702]",0.991 ± 0.000,0.9911370187883609,0.9911370187883608,1.1102230246251565e-16,0.9911370187883608,0.9911370187883608,"[0.1247248 0.1247248 0.1247248 0.1247248 0.1247248 0.1247248 0.1247248
 0.1247248 0.1247248 0.1247248]",0.125 ± 0.000,0.12472479602863991,0.1247247960286399,1.3877787807814457e-17,0.1247247960286399,0.1247247960286399,"[60.682625 60.682625 60.682625 60.682625 60.682625 60.682625 60.682625
 60.682625 60.682625 60.682625]",60.683 ± 0.000,60.682625,60.682625,0.0,60.68262481689453,60.68262481689453,"[0.38968897 0.38968897 0.38968897 0.38968897 0.38968897 0.38968897
 0.38968897 0.38968897 0.38968897 0.38968897]",0.390 ± 0.000,0.38968897,0.38968897,0.0,0.38968896865844727,0.38968896865844727
agnews,4,16,basic_agnews_0-shot_litgpt,0,lm_tinyllama,no_adaptation,bias_only,test,"[0.29912281 0.34491228 0.27350877 0.35947368 0.34631579 0.3722807
 0.32       0.32649123 0.35614035 0.34526316]",0.334 ± 0.029,0.33435087719298245,0.34508771929824567,0.0285112063737908,0.32162280701754387,0.35368421052631577,"[0.43552343 0.52966129 0.40613525 0.58355705 0.52873704 0.47490007
 0.46394538 0.46935562 0.57315566 0.52639069]",0.499 ± 0.055,0.49913614811382817,0.5006453810172208,0.05528560869929828,0.465297942884339,0.5294302241997256,"[0.05427386 0.0325677  0.06342551 0.06286998 0.05196399 0.01520563
 0.0159815  0.0281241  0.04814899 0.03349848]",0.041 ± 0.017,0.040605972871091536,0.04082373180194837,0.017063408871672153,0.02923500333782224,0.053696389473662245,"[10.523972 26.42666   4.049425 33.22175  26.298132 17.942919 16.005463
 16.973598 32.009956 25.969578]",20.942 ± 8.946,20.942144,21.95625,8.9461975,16.247496604919434,26.39452838897705,"[0.38968897 0.38968936 0.38968897 0.38968906 0.38968897 0.38968912
 0.38968867 0.38968897 0.38968867 0.38968915]",0.390 ± 0.000,0.389689,0.38968897,1.9655981e-07,0.38968896865844727,0.389689102768898
agnews,4,16,basic_agnews_0-shot_litgpt,0,lm_tinyllama,no_adaptation,temp_scaling,test,"[0.41052632 0.41052632 0.41052632 0.41052632 0.41052632 0.41052632
 0.41052632 0.41052632 0.41052632 0.41052632]",0.411 ± 0.000,0.41052631578947374,0.4105263157894737,5.551115123125783e-17,0.4105263157894737,0.4105263157894737,"[0.78823331 0.77265497 0.75215476 0.96400613 0.81230259 0.75255348
 0.80434261 0.89907601 0.85903338 0.87585067]",0.828 ± 0.066,0.8280207906176722,0.808322600147583,0.06610404001973323,0.7765495562708439,0.8716463462909416,"[0.04846353 0.06174778 0.12795583 0.114751   0.04598082 0.15285696
 0.04488625 0.0852107  0.06160357 0.07191489]",0.082 ± 0.036,0.08153713321233587,0.06683133379116638,0.0359733567147448,0.051748543214532254,0.10736592613877334,"[50.561703 49.56494  48.190315 59.576077 52.02661  48.217754 51.551865
 56.656754 54.63631  55.507362]",52.649 ± 3.621,52.648968,51.789238,3.6213427,49.81413173675537,55.28959941864014,"[0.38968903 0.3896889  0.3896889  0.38968897 0.38968897 0.38968897
 0.3896889  0.38968864 0.38968912 0.38968897]",0.390 ± 0.000,0.38968894,0.38968897,1.1619084e-07,0.3896889090538025,0.38968896865844727
dbpedia,256,3584,basic_dbpedia_0-shot_litgpt,0,lm_tinyllama,lora,affine_scalar_train_on_val,test,[0.01556663 0.0138543  0.01743462 0.01400996 0.0138543 ],0.015 ± 0.001,0.0149439601494396,0.014009962640099627,0.0014027248226735755,0.013854296388542964,0.015566625155666251,[0.02069457 0.02059888 0.02432584 0.01858505 0.02122058],0.021 ± 0.002,0.021084982999519466,0.020694565763980224,0.001852563273705405,0.02059887871499455,0.021220581117742412,[0.0040672  0.00311865 0.00282445 0.00213718 0.00478155],0.003 ± 0.001,0.0033858067752009003,0.003118652995959354,0.0009335885012962194,0.0028244487686784536,0.004067200516463811,[ 5.575092   4.883741  20.669577   5.5686655  5.870794 ],8.514 ± 6.087,8.513574,5.575092,6.0866337,5.568665504455566,5.87079381942749,[0.01954078 0.01959284 0.01929775 0.01755007 0.01997472],0.019 ± 0.001,0.019191232,0.019540781,0.0008487725,0.019297750666737556,0.01959284022450447
dbpedia,256,3584,basic_dbpedia_0-shot_litgpt,0,lm_tinyllama,lora,no_calibration,test,[0.01603362 0.02334994 0.01836862 0.01556663 0.0263076 ],0.020 ± 0.004,0.019925280199252805,0.018368617683686177,0.0042196753762340925,0.01603362391033624,0.023349937733499377,[0.02158386 0.0335975  0.02482479 0.02039432 0.03486072],0.027 ± 0.006,0.02705223897162291,0.024824794501055816,0.006049881676331694,0.021583864291800405,0.03359750146291856,[0.00308739 0.00399068 0.00259332 0.00161047 0.0084026 ],0.004 ± 0.002,0.0039368899095373056,0.003087388363470929,0.002361547831236921,0.0025933178861687247,0.003990675301456823,[ 9.465016 41.684338 22.263565 13.944239 42.70151 ],26.012 ± 13.839,26.011734,22.263565,13.839409,13.944238662719727,41.6843376159668,[0.01954091 0.01959256 0.01929787 0.01755045 0.01997462],0.019 ± 0.001,0.01919128,0.019540908,0.00084859686,0.019297868013381958,0.019592560827732086
dbpedia,256,3584,basic_dbpedia_0-shot_litgpt,0,lm_tinyllama,no_adaptation,affine_scalar,test,[0.14212329 0.14585928 0.14585928 0.14601494 0.14476961],0.145 ± 0.001,0.14492528019925283,0.1458592777085928,0.001470201613090622,0.14476961394769616,0.1458592777085928,[0.15911458 0.15945639 0.15901146 0.16000309 0.15967038],0.159 ± 0.000,0.15945118191540406,0.1594563910457761,0.0003631336729063766,0.1591145843883939,0.15967038364214078,[0.01848943 0.02241851 0.01852217 0.02698563 0.02108027],0.021 ± 0.003,0.02149920008761714,0.021080270125794682,0.0031318659841931096,0.01852217319673524,0.022418506016471055,[0.6020502  0.8147634  0.29204375 0.9099763  0.94803804],0.713 ± 0.242,0.7133743,0.8147634,0.2424507,0.6020501852035522,0.9099763035774231,[0.15815632 0.15815687 0.15854676 0.15854679 0.15815634],0.158 ± 0.000,0.15831262,0.15815687,0.0001911908,0.15815633535385132,0.15854676067829132
dbpedia,256,3584,basic_dbpedia_0-shot_litgpt,0,lm_tinyllama,no_adaptation,no_calibration,test,[0.40068493 0.40068493 0.4008406  0.4008406  0.40068493],0.401 ± 0.000,0.400747198007472,0.4006849315068493,7.626057729713764e-05,0.4006849315068493,0.400840597758406,[1.36609904 1.36609904 1.36678168 1.36678168 1.36609904],1.366 ± 0.000,1.3663720964555908,1.3660990379522673,0.0003344270015354123,1.3660990379522673,1.3667816842105762,[0.0906789  0.0906789  0.09106288 0.09106288 0.0906789 ],0.091 ± 0.000,0.09083249083896586,0.09067889710862874,0.0001881131335082842,0.09067889710862874,0.09106288143447153,[88.42277 88.42277 88.40001 88.40001 88.42277],88.414 ± 0.011,88.413666,88.42277,0.011149335,88.40000915527344,88.42276763916016,[0.15815608 0.15815608 0.15854624 0.15854624 0.15815608],0.158 ± 0.000,0.15831214,0.15815608,0.00019113717,0.15815608203411102,0.15854623913764954
dbpedia,256,3584,basic_dbpedia_0-shot_litgpt,0,lm_tinyllama,no_adaptation,bias_only,test,[0.15052927 0.15535492 0.15270859 0.1508406  0.15068493],0.152 ± 0.002,0.15202366127023664,0.15084059775840597,0.0018434459954031698,0.15068493150684933,0.15270859277708593,[0.2202891  0.22087123 0.22058895 0.22058215 0.22055856],0.221 ± 0.000,0.22057799714237877,0.22058214540848028,0.00018437121207824728,0.22055856252379158,0.22058895153573907,[0.18664013 0.17954905 0.18385444 0.18216195 0.1866457 ],0.184 ± 0.003,0.1837702531503077,0.18385443530101783,0.0027172316393145896,0.18216194843974928,0.18664013377167485,[28.204885 28.394104 28.125582 28.123575 28.292578],28.228 ± 0.104,28.228144,28.204885,0.1036234,28.125581741333008,28.292577743530273,[0.1581565  0.1581565  0.1585467  0.15854625 0.15815653],0.158 ± 0.000,0.1583125,0.15815653,0.00019104475,0.15815649926662445,0.15854625403881073
dbpedia,256,3584,basic_dbpedia_0-shot_litgpt,0,lm_tinyllama,no_adaptation,temp_scaling,test,[0.40068493 0.40068493 0.4008406  0.4008406  0.40068493],0.401 ± 0.000,0.400747198007472,0.4006849315068493,7.626057729713764e-05,0.4006849315068493,0.400840597758406,[0.86847268 0.87184724 0.86868309 0.86909884 0.86845477],0.869 ± 0.001,0.8693113232844107,0.8686830908620843,0.0012890064047582396,0.8684726795751354,0.869098844833971,[0.42009807 0.37395641 0.41814942 0.39735055 0.41974117],0.406 ± 0.018,0.4058591223064981,0.4181494195129756,0.01809248027096953,0.3973505518231404,0.41974116851202886,[81.78903  81.859566 81.74862  81.757324 81.788704],81.789 ± 0.039,81.78865,81.788704,0.039020427,81.75732421875,81.78903198242188,[0.1581569  0.15815653 0.15854631 0.15854657 0.15815657],0.158 ± 0.000,0.15831259,0.1581569,0.00019094863,0.15815657377243042,0.1585463136434555
banking77,64,4928,basic_banking77_0-shot_litgpt,0,lm_tinyllama,lora,affine_scalar_train_on_val,test,[0.14735099 0.12682119 0.16125828 0.13874172 0.13642384],0.142 ± 0.012,0.14211920529801322,0.13874172185430464,0.011589214757206557,0.13642384105960262,0.14735099337748345,[0.11823691 0.10525029 0.12187016 0.11244755 0.11492511],0.115 ± 0.006,0.11454600477742675,0.1149251112441555,0.0056253656130411,0.11244755111953832,0.11823691280835878,[0.01530703 0.01486017 0.01933232 0.02018054 0.01685876],0.017 ± 0.002,0.017307763390639753,0.0168587635568394,0.002123529597730636,0.015307027363732103,0.01933231647615054,[4.5438967 1.3853673 3.4843762 1.4240277 3.1099193],2.790 ± 1.225,2.7895174,3.1099193,1.2247066,1.424027681350708,3.4843761920928955,[0.11284622 0.1037755  0.11760486 0.11082845 0.11133314],0.111 ± 0.004,0.11127764,0.11133314,0.0044492935,0.1108284518122673,0.11284621804952621
banking77,64,4928,basic_banking77_0-shot_litgpt,0,lm_tinyllama,lora,no_calibration,test,[0.16788079 0.15662252 0.17384106 0.16092715 0.18311258],0.168 ± 0.009,0.16847682119205296,0.16788079470198675,0.009389971854180704,0.1609271523178808,0.17384105960264898,[0.13841981 0.12492191 0.13324851 0.12996577 0.14800069],0.135 ± 0.008,0.13491133758150167,0.13324850812628608,0.007882296833793588,0.12996576524430042,0.13841981046978719,[0.03370521 0.03383586 0.01589149 0.01024744 0.04580603],0.028 ± 0.013,0.027897207121946432,0.03370520922857437,0.013002907912016979,0.015891493860370767,0.03383585918472339,[18.462425 16.914526 11.725589 14.710943 24.763199],17.315 ± 4.358,17.315336,16.914526,4.358331,14.710943222045898,18.462425231933594,[0.11284602 0.10377529 0.11760544 0.11082875 0.11133311],0.111 ± 0.004,0.11127772,0.11133311,0.0044495114,0.11082874983549118,0.1128460168838501
banking77,64,4928,basic_banking77_0-shot_litgpt,0,lm_tinyllama,no_adaptation,affine_scalar,test,[0.40397351 0.40463576 0.40629139 0.40596026 0.40463576],0.405 ± 0.001,0.4050993377483444,0.40463576158940395,0.0008785761034053977,0.40463576158940395,0.4059602649006622,[0.36244203 0.36200432 0.36161703 0.36235102 0.361371  ],0.362 ± 0.000,0.3619570794066728,0.3620043230958211,0.0004127289614857988,0.361617026856041,0.3623510227212171,[0.04016649 0.03830525 0.03380039 0.03345702 0.0429814 ],0.038 ± 0.004,0.037742110851151756,0.03830524564600905,0.0036754342276600818,0.03380039277674302,0.040166490934126345,[0.4566649  0.33625677 0.22960983 0.52103376 0.1617057 ],0.341 ± 0.134,0.3410542,0.33625677,0.13443752,0.22960983216762543,0.45666489005088806,[0.36072892 0.36072913 0.36072877 0.36040512 0.36072865],0.361 ± 0.000,0.3606641,0.36072877,0.00012950013,0.3607286512851715,0.360728919506073
banking77,64,4928,basic_banking77_0-shot_litgpt,0,lm_tinyllama,no_adaptation,no_calibration,test,[0.88145695 0.88145695 0.88145695 0.88344371 0.88145695],0.882 ± 0.001,0.8818543046357614,0.8814569536423841,0.0007947019867549532,0.8814569536423841,0.8814569536423841,[1.78291672 1.78291672 1.78291672 1.78268975 1.78291672],1.783 ± 0.000,1.7828713289248512,1.7829167235178198,9.078918593701246e-05,1.7829167235178198,1.7829167235178198,[0.48706296 0.48706296 0.48706296 0.4889652  0.48706296],0.487 ± 0.001,0.48744341020729537,0.48706296254521886,0.0007608953241530214,0.48706296254521886,0.48706296254521886,[79.76422 79.76422 79.76422 79.77983 79.76422],79.767 ± 0.006,79.76735,79.76422,0.0062438995,79.76422119140625,79.76422119140625,[0.36072904 0.36072904 0.36072904 0.360405   0.36072904],0.361 ± 0.000,0.36066422,0.36072904,0.00012961625,0.36072903871536255,0.36072903871536255
banking77,64,4928,basic_banking77_0-shot_litgpt,0,lm_tinyllama,no_adaptation,bias_only,test,[0.40463576 0.40529801 0.40397351 0.40728477 0.40562914],0.405 ± 0.001,0.40536423841059605,0.4052980132450331,0.0011160463275730161,0.40463576158940395,0.40562913907284764,[0.36613927 0.36569441 0.36547103 0.36596148 0.36516723],0.366 ± 0.000,0.3656866837929162,0.3656944086656892,0.00034546926716161677,0.3654710334576275,0.36596148379401433,[0.07653852 0.07517097 0.07508927 0.07235581 0.07677751],0.075 ± 0.002,0.07518641659264777,0.07517097489452541,0.0015736424437534696,0.07508926840766243,0.07653851787559851,[1.4618914 1.3419353 1.2818093 1.5026188 1.1993675],1.358 ± 0.112,1.3575245,1.3419353,0.11219113,1.2818093299865723,1.4618914127349854,[0.3607287  0.36072904 0.3607284  0.36040455 0.36072955],0.361 ± 0.000,0.36066407,0.3607287,0.00012975092,0.3607284128665924,0.36072903871536255
banking77,64,4928,basic_banking77_0-shot_litgpt,0,lm_tinyllama,no_adaptation,temp_scaling,test,[0.88145695 0.88145695 0.88145695 0.88344371 0.88145695],0.882 ± 0.001,0.8818543046357614,0.8814569536423841,0.0007947019867549532,0.8814569536423841,0.8814569536423841,[0.89514161 0.89573129 0.89515837 0.89511266 0.89514038],0.895 ± 0.000,0.8952568620096238,0.8951416067266074,0.00023766820871522454,0.8951403783807265,0.8951583684760526,[0.05147118 0.04328118 0.05076869 0.05286568 0.05410822],0.050 ± 0.004,0.05049898989999961,0.0514711816176044,0.003787937339639634,0.05076869497816234,0.052865675348998324,[59.695007 59.72153  59.69575  59.729904 59.694958],59.707 ± 0.015,59.707428,59.69575,0.015167065,59.69500732421875,59.72153091430664,[0.3607288  0.3607289  0.36072892 0.36040485 0.3607287 ],0.361 ± 0.000,0.36066407,0.3607288,0.00012959243,0.3607287108898163,0.3607288897037506
20newsgroups,2,40,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,lora,affine_scalar_train_on_val,test,[0.52180008 0.53063227 0.55025936 0.59245759 0.54451143],0.548 ± 0.024,0.5479321463619796,0.5445114257675593,0.02442049474204102,0.5306322725360999,0.5502593579139212,[0.64661835 0.5319726  0.64107501 0.83979844 0.62037025],0.656 ± 0.101,0.655966931727922,0.6410750140247773,0.10074215407840803,0.6203702480215577,0.6466183528601985,[0.15486141 0.10232904 0.16345069 0.2065255  0.20665184],0.167 ± 0.039,0.1667636954781755,0.16345068724096434,0.03866918863611213,0.15486141457009817,0.20652550338416062,[37.636253 21.711044 34.849434 44.84218  33.294666],34.467 ± 7.509,34.466713,34.849434,7.5089746,33.2946662902832,37.636253356933594,[0.40325448 0.4164748  0.41766298 0.46321338 0.41381902],0.423 ± 0.021,0.42288494,0.4164748,0.020795617,0.41381901502609253,0.41766297817230225
20newsgroups,2,40,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,lora,no_calibration,test,[0.55180149 0.53722137 0.5708678  0.62778635 0.5771765 ],0.573 ± 0.031,0.5729706995654003,0.5708677975606337,0.030831855194986796,0.5518014860507501,0.5771765035749334,[0.72886849 0.65466365 0.84736344 1.10334998 0.7146922 ],0.810 ± 0.160,0.809787550000042,0.7288684902244865,0.15952760870323787,0.7146922009956665,0.8473634364239387,[0.24313258 0.23449834 0.29295036 0.33190919 0.27214351],0.275 ± 0.035,0.2749267964574995,0.2721435140738803,0.03528433286567499,0.24313257678083539,0.29295036238736155,[44.673794 36.383236 50.710167 58.017433 42.09811 ],46.377 ± 7.421,46.37655,44.673794,7.4210663,42.09811019897461,50.710166931152344,[0.4032543  0.4164748  0.41766298 0.46321347 0.41381922],0.423 ± 0.021,0.42288494,0.4164748,0.020795666,0.41381922364234924,0.41766297817230225
20newsgroups,2,40,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,no_adaptation,affine_scalar,test,[0.45366606 0.45661012 0.51240712 0.5194168  0.60381326],0.509 ± 0.055,0.5091826720874808,0.5124071218281229,0.054618770203441275,0.4566101219683163,0.5194167951773447,[0.53283818 0.51016307 0.54730134 0.542471   0.66877746],0.560 ± 0.056,0.5603102088217777,0.5424709953510387,0.055717250275880224,0.5328381801598147,0.5473013420632395,[0.10490424 0.08381878 0.04599431 0.03922763 0.06369328],0.068 ± 0.024,0.06752764621322671,0.0636932778976625,0.024255674043415002,0.04599431080611478,0.08381878073114929,[17.720345 14.03278  19.866276 19.181358 34.421696],21.044 ± 6.986,21.04449,19.181358,6.98603,17.72034454345703,19.866275787353516,[0.43841633 0.4385719  0.43857187 0.43841657 0.43857187],0.439 ± 0.000,0.4385097,0.43857187,7.614441e-05,0.43841657042503357,0.43857187032699585
20newsgroups,2,40,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,no_adaptation,no_calibration,test,[0.60409365 0.60479462 0.60479462 0.60409365 0.60479462],0.605 ± 0.000,0.6045142296368989,0.6047946165708677,0.00034340245938354247,0.6040936492359457,0.6047946165708677,[0.83271973 0.83278103 0.83278103 0.83271973 0.83278103],0.833 ± 0.000,0.8327565097757057,0.8327810318217862,3.003325017298409e-05,0.8327197267065852,0.8327810318217862,[0.24250646 0.24291227 0.24291227 0.24250646 0.24291227],0.243 ± 0.000,0.24274994387668108,0.2429122661214564,0.00019880333680132332,0.24250646050951813,0.2429122661214564,[47.35115 47.33633 47.33633 47.35115 47.33633],47.342 ± 0.007,47.342262,47.33633,0.0072603375,47.33633041381836,47.35115051269531,[0.4384162  0.43857196 0.43857196 0.4384162  0.43857196],0.439 ± 0.000,0.43850964,0.43857196,7.630011e-05,0.4384162127971649,0.438571959733963
20newsgroups,2,40,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,no_adaptation,bias_only,test,[0.48044301 0.46502173 0.52923034 0.51871583 0.53778214],0.506 ± 0.028,0.5062386092808075,0.5187158278424225,0.028437787771754767,0.4804430113556708,0.5292303378662554,[0.60152922 0.53440937 0.6040623  0.57485    0.59399455],0.582 ± 0.026,0.5817690866673303,0.5939945495438621,0.025798174779404846,0.5748499968636268,0.601529218345481,[0.07971069 0.07330195 0.13294257 0.11227111 0.15376465],0.110 ± 0.031,0.11039819323958663,0.11227111141642582,0.03069286728405848,0.07971068868516303,0.13294257115335295,[27.116188 17.933136 27.39607  23.7336   26.16548 ],24.469 ± 3.513,24.468897,26.16548,3.5131674,23.733600616455078,27.116188049316406,[0.43841636 0.4385719  0.43857187 0.43841636 0.4385719 ],0.439 ± 0.000,0.43850964,0.43857187,7.619304e-05,0.43841636180877686,0.43857190012931824
20newsgroups,2,40,basic_20newsgroups_0-shot_litgpt,0,lm_tinyllama,no_adaptation,temp_scaling,test,[0.60409365 0.60479462 0.60479462 0.60409365 0.60479462],0.605 ± 0.000,0.6045142296368989,0.6047946165708677,0.00034340245938354247,0.6040936492359457,0.6047946165708677,[0.71512275 0.68154542 0.6838776  0.68829372 0.70009629],0.694 ± 0.012,0.693787156763767,0.6882937231175137,0.01243583499027523,0.6838776009219085,0.7000962911286865,[0.11443822 0.09956745 0.05076656 0.0622968  0.08663018],0.083 ± 0.023,0.08273984157205631,0.08663017863871446,0.023423489356833412,0.06229679833815265,0.09956744801444067,[38.693413 35.650215 35.86968  36.303738 37.355347],36.774 ± 1.125,36.77448,36.303738,1.1246283,35.86967849731445,37.3553466796875,[0.43841627 0.4385719  0.43857187 0.43841627 0.43857187],0.439 ± 0.000,0.43850964,0.43857187,7.6231976e-05,0.4384162724018097,0.43857187032699585
sst2,32,64,basic_sst2_0-shot_litgpt,0,lm_tinyllama,lora,affine_scalar_train_on_val,test,[0.28037383 0.37850467 0.21495327 0.20327103 0.17990654],0.251 ± 0.072,0.2514018691588785,0.2149532710280374,0.07176511312095168,0.20327102803738317,0.28037383177570097,[0.46307095 0.71737961 0.34457008 0.36841421 0.61527385],0.502 ± 0.144,0.5017417406781179,0.4630709489082195,0.14378026549808756,0.36841420938939207,0.61527385451424,[0.01653462 0.10799992 0.01597087 0.03230217 0.06975081],0.049 ± 0.036,0.04851167718759973,0.03230216812599053,0.03559251689147763,0.016534617923956368,0.06975080572496903,[ 3.5288672 45.252876   6.609562   2.0775852 48.79677  ],21.253 ± 21.123,21.253132,6.609562,21.12309,3.528867244720459,45.25287628173828,[0.44672647 0.39274183 0.3217931  0.3607574  0.31503773],0.367 ± 0.049,0.36741132,0.3607574,0.04858151,0.3217931091785431,0.3927418291568756
sst2,32,64,basic_sst2_0-shot_litgpt,0,lm_tinyllama,lora,no_calibration,test,[0.3317757  0.25934579 0.20093458 0.27102804 0.18224299],0.249 ± 0.053,0.24906542056074765,0.2593457943925233,0.05331200260542675,0.20093457943925236,0.2710280373831776,[0.52049163 0.4483971  0.37527198 0.44078618 0.32503414],0.422 ± 0.067,0.42199620660610576,0.44078617997442965,0.06683743643743653,0.37527198336023454,0.448397099903442,[0.02685534 0.05183223 0.06088476 0.02977762 0.01338355],0.037 ± 0.017,0.036546699708187726,0.0297776213290541,0.017333570255131374,0.02685533940538378,0.051832230281460306,[14.171672 12.411331 14.249927 18.155293  3.074964],12.413 ± 5.033,12.412638,14.171672,5.0326943,12.411331176757812,14.249926567077637,[0.4467259  0.39274213 0.32179362 0.3607574  0.31503713],0.367 ± 0.049,0.3674112,0.3607574,0.048581395,0.3217936158180237,0.3927421271800995
sst2,32,64,basic_sst2_0-shot_litgpt,0,lm_tinyllama,no_adaptation,affine_scalar,test,[0.34813084 0.3364486  0.3364486  0.30373832 0.37850467],0.341 ± 0.024,0.3406542056074766,0.33644859813084116,0.024027962863892412,0.33644859813084116,0.34813084112149534,[0.57113504 0.54156762 0.6209545  0.50554739 0.58834991],0.566 ± 0.039,0.5655108932882154,0.571135039713634,0.039487079102413385,0.541567618328157,0.588349912351515,[0.05156061 0.02163992 0.07218102 0.01499388 0.04437923],0.041 ± 0.021,0.04095092979492629,0.04437923011474351,0.02071869183856788,0.021639916903317517,0.051560605963500025,[11.286268    6.7659974  18.68582    -0.22319399 14.179468  ],10.139 ± 6.472,10.138872,11.286268,6.472124,6.765997409820557,14.179468154907227,[0.5066714  0.5049214  0.50492024 0.5066719  0.50492126],0.506 ± 0.001,0.50562125,0.5049214,0.0008576682,0.5049212574958801,0.5066714286804199
